timestamp target_q_0 target_q_1 target_q_2 target_q_3 target_q_4 target_q_5 target_qd_0 target_qd_1 target_qd_2 target_qd_3 target_qd_4 target_qd_5 target_qdd_0 target_qdd_1 target_qdd_2 target_qdd_3 target_qdd_4 target_qdd_5 target_TCP_pose_0 target_TCP_pose_1 target_TCP_pose_2 target_TCP_pose_3 target_TCP_pose_4 target_TCP_pose_5 target_TCP_speed_0 target_TCP_speed_1 target_TCP_speed_2 target_TCP_speed_3 target_TCP_speed_4 target_TCP_speed_5
0.208 0.021632000000000005 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.20800000000000002 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 297.51111160169467 -105.93952743675972 480.9 -1.2193492976422196 1.1932535674351608 -1.193253567435161 -68.41598947215414 -1.4802055756197636 61.3912 0.004499105093069202 -0.2079513357816235 1.2736326711132474e-17 
0.216 0.023327999999999998 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.216 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 297.69035707133327 -105.4347964703403 480.9 -1.2201384848156724 1.192002002184595 -1.1920020021845952 -71.0446645193901 -1.6576306365753446 63.752399999999994 0.005038390992630239 -0.21594122954221914 1.3226185430791415e-17 
0.224 0.025088000000000003 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.224 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 297.8754611546139 -104.91069841501428 480.9 -1.2209564434248221 1.1907030005305959 -1.190703000530596 -73.67280879988078 -1.8486913036547907 66.11359999999999 0.005619122503510014 -0.22392951003003278 1.3716044150450356e-17 
0.232 0.026912000000000002 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.232 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 298.0663226502984 -104.36719935750016 480.9 -1.2218030616997861 1.1893565397803083 -1.1893565397803085 -76.30036117197805 -2.053891191300898 68.4748 0.006242830368695751 -0.23191599140418862 1.4205902870109297e-17 
0.24 0.0288 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.24 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 298.2628365705195 -103.80426446397853 480.9 -1.2226782238720857 1.187962596481655 -1.1879625964816551 -78.92725597216106 -2.2737336486415383 70.836 0.0069110445247463305 -0.23990047407951692 1.4695761589768237e-17 
0.248 0.030751999999999998 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.248 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 298.46489413021624 -103.2218580138858 480.9 -1.2235818101815525 1.1865211464302812 -1.1865211464302814 -81.55342285447652 -2.50872173007442 73.1972 0.007625294012384268 -0.24788274423853046 1.518562030942718e-17 
0.256 0.032768 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.256 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 298.6723827363506 -102.61994343494302 480.9 -1.2245136968834491 1.1850321646767241 -1.1850321646767243 -84.17878663014876 -2.7593581637559557 75.55839999999999 0.008387106880717204 -0.25586257334391727 1.567547902908612e-17 
0.264 0.034848000000000004 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.264 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 298.8851859769186 -101.99848333942413 480.9 -1.2254737562558078 1.1834956255337983 -1.1834956255337985 -86.80326710737802 -3.0261453179227353 77.9196 0.00919801008487155 -0.2638397176516049 1.6165337748745064e-17 
0.272 0.036992000000000004 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.272 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 299.10318360977504 -101.35743956166809 480.9 -1.2264618566069785 1.1819115025842022 -1.1819115025842024 -89.42677893134575 -3.3095851649742074 80.2808 0.010059529376821313 -0.2718139177244552 1.6655196468404004e-17 
0.28 0.039200000000000006 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.28 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 299.32625155128665 -100.69677319684001 480.9 -1.227477862283392 1.180279768688341 -1.1802797686883413 -92.04923142444831 -3.61017924324534 82.64199999999998 0.010973189189195577 -0.2797848979466514 1.7145055188062947e-17 
